TimeStamp,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed
49747,1,-19157,439595,-47,-20099,2,11072,404288,-42,-19455
49752,1,-20979,437773,14,-19818,2,9283,402499,-109,-19501
49757,1,-22800,435952,-83,-20109,2,7506,400722,-42,-19694
49762,1,-24623,434129,2,-19952,2,5720,398936,-59,-19484
49767,1,-26446,432306,-80,-20087,2,3941,397157,-86,-19685
49772,1,-28267,430485,-34,-19941,2,2154,395370,-43,-19458
49777,1,-30089,428663,-41,-20029,2,370,393586,-73,-19709
49782,1,-31906,426846,-54,-20045,2,-1417,391799,-19,-19477
49787,1,31807,425023,-14,-19930,2,-3204,390012,-109,-19814
49792,1,29993,423209,-52,-19999,2,-4986,388230,-53,-19466
49797,1,28173,421389,-8,-19838,2,-6777,386439,-143,-19732
49802,1,26353,419569,-70,-20081,2,-8549,384667,-32,-19466
49807,1,24534,417750,-13,-19915,2,-10343,382873,-114,-19633
49812,1,22713,415929,-87,-20067,2,-12121,381095,-15,-19700
49817,1,20890,414106,-37,-19998,2,-13911,379305,-72,-19478
49822,1,19065,412281,-42,-20046,2,-15739,377477,-100,-19788
49827,1,17243,410459,-55,-20104,2,-17478,375738,-45,-19427
49832,1,15420,408636,-21,-19998,2,-19268,373948,-109,-19716
49837,1,13186,406402,-73,-20104,2,-23151,370065,-146,-19684
49851,1,8266,401482,-32,-19935,2,-26270,366946,-126,-19733
49856,1,6669,399885,-62,-20140,2,-27815,365401,-50,-19350
49861,1,4850,398066,-14,-19906,2,-29600,363616,-144,-19645
49866,1,3024,396240,-109,-20134,2,-31367,361849,-9,-19481
49871,1,1204,394420,-32,-19943,2,32379,360059,-95,-19503
49876,1,-627,392589,-59,-20142,2,30610,358290,-57,-19546
49881,1,-2449,390767,-51,-20070,2,28823,356503,-110,-19487
49886,1,-4276,388940,-4,-20053,2,27047,354727,-59,-19737
49891,1,-6103,387113,-65,-20037,2,25262,352942,-24,-19428
49896,1,-7928,385288,28,-19936,2,23483,351163,-75,-19667
49901,1,-9752,383464,-86,-20097,2,21698,349378,-56,-19397
49906,1,-11572,381644,9,-19954,2,19917,347597,-105,-19703
49911,1,-13401,379815,-89,-20098,2,18135,345815,-46,-19426
49916,1,-15215,378001,-31,-19970,2,16353,344033,-98,-19771
49921,1,-17041,376175,-75,-20035,2,14581,342261,-23,-19378
49926,1,-18858,374358,-50,-20089,2,12793,340473,-100,-19615
49931,1,-20683,372533,-12,-19922,2,11025,338705,-62,-19430
49936,1,-22500,370716,-63,-19961,2,9235,336915,-112,-19509
49941,1,-24324,368892,26,-19963,2,7458,335138,-39,-19731
49946,1,-26147,367069,-86,-20048,2,5672,333352,-33,-19495
49951,1,-27967,365249,9,-19994,2,3890,331570,-83,-19708
49956,1,-29790,363426,-73,-20027,2,2103,329783,-46,-19445
49961,1,-31606,361610,-42,-19951,2,315,327995,-96,-19746
49966,1,32105,359785,-50,-20039,2,-1472,326208,-34,-19482
49971,1,30292,357972,-58,-20022,2,-3262,324418,-122,-19854
49976,1,28471,356151,-24,-19915,2,-5044,322636,-33,-19469
49981,1,26655,354335,-42,-20002,2,-6838,320842,-134,-19703
49986,1,24833,352513,7,-19853,2,-8610,319070,-38,-19487
49991,1,22968,350648,-67,-20081,2,-10451,317229,-117,-19625
49996,1,21147,348827,-18,-19967,2,-12229,315451,-42,-19756
50001,1,19324,347004,-54,-20056,2,-14017,313663,-58,-19409
50006,1,17502,345182,-37,-20028,2,-15801,311879,-90,-19778
50011,1,15677,343357,-81,-20054,2,-17582,310098,-17,-19413
50016,1,13857,341537,-56,-20087,2,-19374,308306,-133,-19699
50021,1,12033,339713,-13,-19958,2,-21152,306528,-1,-19521
50026,1,10216,337896,-58,-19998,2,-22988,304692,-135,-19718
50031,1,8394,336074,-3,-19904,2,-24722,302958,-13,-19545
50036,1,6569,334249,-75,-20143,2,-26512,301168,-126,-19577
50041,1,4753,332433,-12,-19926,2,-28281,299399,-46,-19505
50046,1,2924,330604,-75,-20108,2,-30066,297614,-94,-19459
50051,1,1104,328784,-27,-20005,2,-31846,295834,-41,-19738
50056,1,-729,326951,-71,-20137,2,31909,294053,-29,-19451
50061,1,-2550,325130,-58,-20079,2,30130,292274,-105,-19704
50066,1,-4377,323303,-21,-20043,2,28353,290497,-50,-19347
50071,1,-6204,321476,-70,-20053,2,26568,288712,-87,-19679
50076,1,-8029,319651,33,-19993,2,24793,286937,-10,-19375
50081,1,-9852,317828,-86,-20100,2,23009,285153,-96,-19732
50086,1,-11672,316008,10,-19944,2,21231,283375,-59,-19443
50091,1,-13500,314180,-64,-20074,2,19446,281590,-101,-19719
50096,1,-15314,312366,-29,-19967,2,17673,279817,-53,-19376
50101,1,-17140,310540,-64,-20035,2,15885,278029,-84,-19589
50106,1,-18956,308724,-63,-20101,2,14113,276257,-26,-19569
50111,1,-20780,306900,-21,-19845,2,12327,274471,-82,-19508
50116,1,-22598,305082,-72,-20055,2,10551,272695,-95,-19695
50121,1,-24420,303260,15,-19885,2,8724,270868,-49,-19398
50126,1,-26243,301437,-65,-20154,2,6981,269125,-83,-19688
50131,1,-28061,299619,2,-19870,2,5201,267345,-1,-19462
50136,1,-29884,297796,-49,-20055,2,3411,265555,-115,-19761
50141,1,-31700,295980,-46,-19933,2,1628,263772,-44,-19559
50146,1,32012,294156,-39,-20056,2,-164,261980,-117,-19779
50151,1,30200,292344,-79,-19970,2,-1946,260198,-38,-19465
50156,1,28379,290523,-27,-19872,2,-3739,258405,-88,-19727
50161,1,26561,288705,-56,-20058,2,-5519,256625,-45,-19522
50166,1,24742,286886,12,-19861,2,-7310,254834,-97,-19616
50171,1,22920,285064,-72,-20112,2,-9084,253060,-89,-19633
50176,1,21100,283244,-8,-19954,2,-10872,251272,-51,-19473
50181,1,19276,281420,-38,-20057,2,-12657,249487,-85,-19771
50186,1,17453,279597,-42,-20062,2,-14435,247709,7,-19379
50191,1,15629,277773,-60,-20039,2,-16227,245917,-161,-19696
50196,1,13809,275953,-70,-20073,2,-18006,244138,-34,-19611
50201,1,11985,274129,-23,-19897,2,-19798,242346,-128,-19667
50206,1,10166,272310,-54,-20004,2,-21575,240569,-18,-19535
50211,1,8344,270488,-8,-19916,2,-23368,238776,-88,-19600
50216,1,6516,268660,-66,-20162,2,-25147,236997,-28,-19623
50221,1,4699,266843,-1,-19930,2,-26934,235210,-80,-19472
50226,1,2869,265013,-74,-20117,2,-28752,233392,-99,-19700
50231,1,1048,263192,-18,-20017,2,-30529,231615,-26,-19343
50236,1,-783,261361,-52,-20147,2,-32268,229876,-95,-19690
50241,1,-2606,259538,-70,-20042,2,31496,228104,-16,-19306
50246,1,-4433,257711,-7,-19987,2,29713,226321,-131,-19673
50251,1,-6260,255884,-93,-20040,2,27942,224550,-40,-19419
50256,1,-8084,254060,15,-19989,2,26152,222760,-130,-19713
50261,1,-9907,252237,-78,-20096,2,24383,220991,-25,-19448
50266,1,-11725,250419,1,-19918,2,22592,219200,-89,-19625
50271,1,-13554,248590,-61,-20039,2,20820,217428,-52,-19461
50276,1,-15369,246775,-17,-20034,2,19028,215636,-72,-19611
50281,1,-17193,244951,-66,-19961,2,17257,213865,-62,-19588
50286,1,-19012,243132,-65,-20111,2,15469,212077,-70,-19460
50291,1,-20877,241267,11,-19828,2,13647,210255,-57,-19723
50296,1,-22701,239443,-95,-20071,2,11869,208477,-46,-19287
50301,1,-24522,237622,-25,-19946,2,10082,206690,-142,-19732
50306,1,-26345,235799,-57,-20084,2,8306,204914,-18,-19521
50311,1,-28165,233979,-8,-19909,2,6515,203123,-119,-19683
50316,1,-29987,232157,-58,-20038,2,4739,201347,-9,-19553
50321,1,-31804,230340,-32,-20007,2,2948,199556,-103,-19668
50326,1,31909,228517,-27,-19992,2,1125,197733,-55,-19527
50335,1,28551,225159,125,-19780,2,-2136,194472,79,-19511
50340,1,26893,223501,235,-18910,2,-3787,192821,260,-18597
50345,1,25277,221885,334,-16990,2,-5362,191246,311,-16630
50350,1,23816,220424,286,-15614,2,-6785,189823,276,-14812
50355,1,22499,219107,288,-13860,2,-8025,188583,309,-13085
50360,1,21331,217939,274,-12254,2,-9118,187490,271,-11401
50365,1,20297,216905,272,-10800,2,-10063,186545,280,-9669
50370,1,19412,216020,290,-9127,2,-10841,185767,300,-7882
50375,1,18673,215281,292,-7466,2,-11465,185143,274,-6213
50380,1,18074,214682,279,-6019,2,-11942,184666,271,-4657
50385,1,17615,214223,284,-4532,2,-12268,184340,286,-2994
50390,1,17295,213903,294,-2912,2,-12446,184162,282,-1347
50395,1,17116,213724,275,-1374,2,-12477,184131,283,279
50400,1,17075,213683,284,82,2,-12369,184239,294,1713
50405,1,17163,213771,296,1450,2,-12131,184477,307,3090
50410,1,17372,213980,293,2757,2,-11766,184842,308,4527
50415,1,17704,214312,302,4127,2,-11280,185328,311,5827
50420,1,18153,214761,292,5433,2,-10672,185936,298,7095
50425,1,18721,215329,305,6685,2,-9946,186662,325,8475
50430,1,19405,216013,296,8007,2,-9094,187514,315,9901
50435,1,20213,216821,307,9402,2,-8118,188490,306,11139
50440,1,21144,217752,298,10762,2,-7036,189572,304,12269
50445,1,22191,218799,291,11908,2,-5832,190776,324,13795
50450,1,23354,219962,315,13298,2,-4506,192102,302,14952
50455,1,24647,221255,317,14681,2,-3073,193535,304,16241
50460,1,26046,222654,300,15847,2,-1508,195100,340,17646
50465,1,27570,224178,327,17269,2,155,196763,148,18609
50470,1,29205,225813,179,18313,2,1891,198499,186,19278
50475,1,30928,227536,183,19236,2,3654,200262,86,19445
50480,1,32693,229301,82,19485,2,5453,202061,92,19785
50485,1,-31045,231099,133,19911,2,7247,203855,35,19840
50490,1,-29247,232897,37,19763,2,9052,205660,45,19676
50495,1,-27427,234717,62,20025,2,10847,207455,66,19876
50500,1,-25606,236538,19,20000,2,12642,209250,16,19558
50505,1,-23777,238367,25,20094,2,14442,211050,100,19801
50510,1,-21957,240187,43,19987,2,16225,212833,3,19505
50515,1,-20132,242012,5,19932,2,18016,214624,128,19753
50520,1,-18312,243832,60,20066,2,19794,216402,8,19545
50525,1,-16495,245649,-2,19832,2,21588,218196,94,19683
50530,1,-14668,247476,110,20207,2,23366,219974,47,19527
50535,1,-12853,249291,9,19905,2,25162,221770,108,19726
50540,1,-11025,251119,59,19978,2,26942,223550,48,19638
50545,1,-9216,252928,32,19956,2,28735,225343,70,19592
50550,1,-7391,254753,37,20033,2,30508,227116,55,19644
50555,1,-5574,256570,40,19997,2,32295,228903,60,19366
50560,1,-3751,258393,1,19951,2,-31460,230684,111,19725
50565,1,-1928,260216,109,20040,2,-29680,232464,21,19331
50570,1,-106,262038,-6,19996,2,-27891,234253,155,19808
50575,1,1719,263863,85,20117,2,-26115,236029,9,19540
50580,1,3538,265682,16,19944,2,-24319,237825,137,19677
50585,1,5365,267509,36,20076,2,-22541,239603,35,19580
50590,1,7184,269328,28,19989,2,-20743,241401,115,19649
50595,1,9010,271154,21,19999,2,-18959,243185,34,19769
50600,1,10870,273014,45,20021,2,-17120,245024,54,19544
50605,1,12692,274836,12,19867,2,-15333,246811,90,19806
50610,1,14512,276656,82,20078,2,-13544,248600,20,19485
50615,1,16334,278478,26,19994,2,-11746,250398,153,19762
50620,1,18156,280300,80,20084,2,-9963,252181,15,19546
50625,1,19978,282122,36,20018,2,-8167,253977,142,19812
50630,1,21801,283945,46,19992,2,-6383,255761,14,19542
50635,1,23618,285762,26,19989,2,-4585,257559,93,19726
50640,1,25442,287586,23,20030,2,-2761,259383,46,19616
50646,1,27626,289770,75,20105,2,-646,261498,47,19648
50651,1,29442,291586,18,19863,2,1141,263285,62,19726
50656,1,31262,293406,82,20108,2,2938,265082,16,19511
50661,1,-32461,295219,17,19848,2,4728,266872,106,19850
50666,1,-30639,297041,59,20005,2,6517,268661,57,19501
50671,1,-28829,298851,19,19890,2,8315,270459,125,19860
50676,1,-27005,300675,33,20044,2,10092,272236,13,19522
50681,1,-25193,302487,30,19921,2,11888,274032,114,19564
50686,1,-23372,304308,-13,19876,2,13672,275816,30,19741
50691,1,-21557,306123,88,20001,2,15463,277607,88,19554
50696,1,-19738,307942,22,19924,2,17248,279392,93,19754
50701,1,-17919,309761,96,20086,2,19036,281180,37,19568
50706,1,-16107,311573,18,19795,2,20825,282969,64,19701
50711,1,-14284,313396,67,20030,2,22614,284758,4,19453
50716,1,-12470,315210,23,19945,2,24400,286544,108,19753
50721,1,-10646,317034,17,20014,2,26188,288332,53,19530
50726,1,-8836,318844,45,19988,2,27977,290121,116,19818
50731,1,-7010,320670,6,19926,2,29754,291898,33,19387
50736,1,-5191,322489,82,20030,2,31591,293735,108,19687
50741,1,-3367,324313,2,20029,2,-32172,295508,20,19541
50746,1,-1543,326137,100,20096,2,-30423,297257,111,19642
50751,1,279,327959,10,19974,2,-28649,299031,66,19719
50756,1,2106,329786,41,20043,2,-26859,300821,67,19489
50761,1,3922,331602,27,19994,2,-25071,302609,69,19784
50766,1,5749,333429,18,20033,2,-23287,304393,13,19379
50771,1,7565,335245,41,20017,2,-21493,306187,134,19857
50776,1,9386,337066,20,19767,2,-19707,307973,39,19545
50781,1,11205,338885,78,20098,2,-17904,309776,148,19844
50786,1,13023,340703,32,19879,2,-16125,311555,14,19576
50791,1,14848,342528,79,20138,2,-14325,313355,118,19616
50796,1,16665,344345,28,19904,2,-12538,315142,30,19777
50801,1,18490,346170,65,20083,2,-10743,316937,91,19600
50806,1,20313,347993,16,20024,2,-8957,318723,98,19808
50811,1,22138,349818,13,20018,2,-7162,320518,52,19554
50816,1,23955,351635,56,19994,2,-5370,322310,87,19790
50821,1,25778,353458,0,19940,2,-3583,324097,-4,19428
50826,1,27598,355278,74,20030,2,-1787,325893,119,19861
50831,1,29416,357096,31,19898,2,4,327684,22,19599
50836,1,31234,358914,91,20098,2,1804,329484,103,19871
50841,1,-32487,360729,10,19851,2,3590,331270,23,19515
50846,1,-30668,362548,50,19992,2,5436,333116,82,19774
50851,1,-28855,364361,25,19877,2,7174,334854,14,19676
50856,1,-27035,366181,17,20051,2,8972,336652,75,19587
50861,1,-25219,367997,36,19933,2,10755,338435,84,19836
50866,1,-23401,369815,-2,19899,2,12540,340220,50,19439
50871,1,-21582,371634,104,20016,2,14333,342013,82,19736
50876,1,-19763,373453,2,19957,2,16114,343794,6,19429
50881,1,-17942,375274,102,20101,2,17907,345587,121,19802
50886,1,-16127,377089,24,19860,2,19690,347370,31,19552
50891,1,-14304,378912,47,20034,2,21486,349166,113,19789
50896,1,-12489,380727,18,19936,2,23267,350947,28,19466
50901,1,-10618,382598,31,19972,2,25108,352788,81,19766
50906,1,-8807,384409,51,20033,2,26889,354569,37,19586
50911,1,-6980,386236,-7,19934,2,28685,356365,63,19696
50916,1,-5161,388055,98,20057,2,30459,358139,69,19646
50921,1,-3337,389879,15,20021,2,32249,359929,80,19383
50926,1,-1515,391701,86,20079,2,-31504,361712,88,19755
50931,1,308,393524,24,19975,2,-29726,363490,6,19319
50936,1,2133,395349,39,20022,2,-27934,365282,145,19812
50941,1,3950,397166,41,19967,2,-26159,367057,1,19532
50946,1,5775,398991,27,20045,2,-24362,368854,146,19705
50951,1,7593,400809,41,20025,2,-22588,370628,35,19519
50956,1,9415,402631,12,19826,2,-20788,372428,121,19679
50961,1,11235,404451,93,20135,2,-19004,374212,34,19761
50966,1,13054,406270,30,19894,2,-17205,376011,78,19634
50971,1,14879,408095,61,20130,2,-15420,377796,84,19796
50976,1,16698,409914,44,19906,2,-13627,379589,45,19490
50981,1,18521,411737,56,20042,2,-11829,381387,124,19838
50986,1,20348,413564,31,20088,2,-10045,383171,-2,19499
50991,1,22170,415386,17,19981,2,-8244,384972,140,19877
50996,1,23986,417202,43,19972,2,-6458,386758,11,19596
51001,1,25809,419025,-1,19913,2,-4657,388559,120,19741
51006,1,27630,420846,70,20058,2,-2876,390340,37,19616
51011,1,29448,422664,21,19906,2,-1073,392143,96,19750
51016,1,31268,424484,78,20095,2,715,393931,55,19743
51021,1,-32454,426298,25,19874,2,2517,395733,33,19743
51026,1,-30633,428119,60,20001,2,4300,397516,78,19667
51031,1,-28824,429928,20,19890,2,6097,399313,45,19525
51036,1,-27002,431750,27,20050,2,7886,401102,97,19819
51041,1,-25186,433566,42,19944,2,9669,402885,14,19397
51046,1,-23367,435385,-21,19914,2,11465,404681,138,19824
51051,1,-21548,437204,100,19999,2,13243,406459,-3,19572
51056,1,-19729,439023,18,19951,2,15044,408260,107,19672
51061,1,-17908,440844,91,20099,2,16822,410038,38,19632
51066,1,-16095,442657,22,19850,2,18620,411836,119,19658
51071,1,-14270,444482,73,20021,2,20404,413620,50,19753
51076,1,-12456,446296,9,20009,2,22201,415417,49,19651
51081,1,-10631,448121,26,19922,2,23982,417198,69,19679
51086,1,-8819,449933,54,20029,2,25775,418991,53,19475
51091,1,-6994,451758,-7,19923,2,27562,420778,104,19795
51096,1,-5174,453578,93,20049,2,29344,422560,17,19376
51101,1,-3351,455401,10,20011,2,31132,424348,127,19812
51106,1,-1528,457224,93,20080,2,-32629,426123,5,19429
51111,1,296,459048,18,20025,2,-30837,427915,115,19700
51116,1,2122,460874,49,20031,2,-29066,429686,47,19482
51121,1,3941,462693,37,20000,2,-27271,431481,145,19587
51126,1,5766,464518,25,20050,2,-25493,433259,47,19740
51131,1,7585,466337,41,20030,2,-23701,435051,65,19529
51136,1,9408,468160,8,19838,2,-21918,436834,70,19800
51141,1,11228,469980,89,20102,2,-20126,438626,23,19453
51146,1,13049,471801,32,19923,2,-18330,440422,106,19876
51151,1,14871,473623,65,20102,2,-16544,442208,-2,19460
51156,1,16691,475443,42,19946,2,-14745,444007,154,19846
51161,1,18513,477265,61,20011,2,-12960,445792,-15,19678
51166,1,20337,479089,17,20058,2,-11161,447591,103,19614
51171,1,22160,480912,19,20007,2,-9376,449376,43,19682
51176,1,23977,482729,37,19967,2,-7578,451174,106,19686
51181,1,25800,484552,3,19882,2,-5792,452960,59,19775
51186,1,27621,486373,79,20102,2,-3997,454755,40,19596
51191,1,29436,488188,23,19867,2,-2212,456540,80,19742
51196,1,31257,490009,94,20097,2,-414,458338,20,19548
51201,1,-32423,491865,10,19866,2,1423,460175,98,19840
51206,1,-30599,493689,70,20003,2,3217,461969,44,19551
51211,1,-28792,495496,36,19894,2,5012,463764,116,19896
51216,1,-26968,497320,18,20023,2,6796,465548,21,19513
51221,1,-25155,499133,26,19908,2,8598,467350,81,19702
51226,1,-23334,500954,-9,19895,2,10377,469129,16,19699
51231,1,-21519,502769,97,20001,2,12172,470924,95,19595
51236,1,-19698,504590,17,19965,2,13961,472713,76,19832
51241,1,-17878,506410,87,20070,2,15748,474500,25,19480
51246,1,-16066,508222,37,19821,2,17538,476290,87,19707
51251,1,-14243,510045,66,20044,2,19323,478075,6,19510
51256,1,-12428,511860,31,19942,2,21118,479870,100,19771
51261,1,-10605,513683,23,20014,2,22901,481653,42,19532
51266,1,-8795,515493,52,19968,2,24693,483445,133,19776
51271,1,-6969,517319,-17,19957,2,26475,485227,31,19472
51276,1,-5148,519140,105,20051,2,28269,487021,80,19717
51281,1,-3325,520963,8,20040,2,30043,488795,28,19485
51286,1,-1499,522789,85,20095,2,31837,490589,117,19655
51291,1,322,524610,30,19987,2,-31925,492363,65,19675
51296,1,2149,526437,38,20047,2,-30135,494153,61,19448
51301,1,3966,528254,48,19993,2,-28356,495932,83,19725
51306,1,5792,530080,21,20045,2,-26572,497716,22,19405
51311,1,7609,531897,37,20013,2,-24779,499509,125,19803
51316,1,9431,533719,18,19821,2,-22999,501289,30,19489
51321,1,11249,535537,88,20109,2,-21201,503087,151,19820
51326,1,13068,537356,26,19899,2,-19417,504871,0,19594
51335,1,16393,540681,-93,19963,2,-16148,508140,-140,19503
51340,1,18115,542403,-233,19083,2,-14457,509831,-219,18406
51345,1,19749,544037,-316,17300,2,-12897,511391,-325,16546
51350,1,21236,545524,-284,15813,2,-11458,512830,-277,14685
51355,1,22564,546852,-312,14008,2,-10231,514057,-310,12810
51360,1,23757,548045,-261,12532,2,-9182,515106,-287,11310
51365,1,24811,549099,-284,10928,2,-8250,516038,-286,9577
51370,1,25707,549995,-282,9243,2,-7481,516807,-281,7843
51375,1,26465,550753,-281,7726,2,-6870,517418,-281,6126
51380,1,27085,551373,-282,6244,2,-6411,517877,-281,4426
51385,1,27566,551854,-279,4723,2,-6094,518194,-270,2854
51390,1,27902,552190,-282,3128,2,-5930,518358,-289,1227
51395,1,28096,552384,-279,1558,2,-5909,518379,-302,-311
51400,1,28153,552441,-285,67,2,-6012,518276,-299,-1647
51405,1,28078,552366,-290,-1285,2,-6239,518049,-308,-3009
51410,1,27883,552171,-306,-2612,2,-6594,517694,-291,-4384
51415,1,27566,551854,-284,-4039,2,-7069,517219,-295,-5701
51420,1,27124,551412,-296,-5281,2,-7660,516628,-314,-6958
51425,1,26561,550849,-302,-6680,2,-8369,515919,-302,-8240
51430,1,25880,550168,-302,-7960,2,-9203,515085,-328,-9602
51435,1,25086,549374,-306,-9156,2,-10151,514137,-313,-10804
51440,1,24169,548457,-315,-10579,2,-11206,513082,-308,-12056
51445,1,23129,547417,-309,-11921,2,-12384,511904,-348,-13462
51450,1,21976,546264,-289,-13080,2,-13682,510606,-299,-14687
51455,1,20704,544992,-304,-14528,2,-15124,509164,-327,-15970
51460,1,19309,543597,-300,-15743,2,-16622,507666,-337,-17276
51465,1,17806,542094,-295,-16988,2,-18251,506037,-176,-18262
51470,1,16175,540463,-314,-18369,2,-19961,504327,-206,-18927
51475,1,14452,538740,-96,-19167,2,-21697,502591,-89,-19197
51480,1,12670,536958,-106,-19714,2,-23474,500814,-140,-19520
51485,1,10868,535156,-46,-19888,2,-25252,499036,-39,-19686
51490,1,9042,533330,-88,-20099,2,-27044,497244,-57,-19532
51495,1,7220,531508,-62,-20156,2,-28826,495462,-89,-19782
51500,1,5388,529676,-20,-19934,2,-30608,493680,-27,-19375
51505,1,3517,527805,-72,-20136,2,-32443,491845,-125,-19692
51510,1,1685,525973,-26,-20030,2,31319,490071,-20,-19411
51515,1,-142,524146,-65,-20156,2,29533,488285,-133,-19688
51520,1,-1970,522318,1,-20000,2,27763,486515,-29,-19495
51525,1,-3798,520490,-56,-20091,2,25974,484726,-117,-19630
51530,1,-5623,518665,-33,-20091,2,24205,482957,-52,-19431
51535,1,-7451,516837,-7,-20076,2,22415,481167,-86,-19613
51540,1,-9274,515014,-72,-20033,2,20644,479396,-35,-19534
51545,1,-11100,513188,-6,-19913,2,18855,477607,-62,-19533
51550,1,-12927,511361,-66,-20144,2,17083,475835,-90,-19668
51555,1,-14747,509541,-12,-19907,2,15258,474010,-58,-19321
51560,1,-16572,507716,-107,-20110,2,13475,472227,-90,-19685
51565,1,-18386,505902,2,-19901,2,11745,470497,-19,-19391
51570,1,-20217,504071,-68,-20065,2,9958,468710,-123,-19715
51575,1,-22029,502259,-44,-20025,2,8181,466933,-36,-19560
51580,1,-23856,500432,-14,-20014,2,6390,465142,-123,-19658
51585,1,-25671,498617,-67,-19984,2,4614,463366,-35,-19513
51590,1,-27497,496791,9,-19906,2,2822,461574,-85,-19646
51595,1,-29314,494974,-83,-20012,2,1042,459794,-43,-19581
51600,1,-31136,493152,-26,-19998,2,-751,458001,-68,-19694
51605,1,32578,491330,-80,-20089,2,-2529,456223,-94,-19602
51610,1,30762,489514,-11,-19888,2,-4321,454431,-36,-19564
51615,1,28938,487690,-65,-20042,2,-6100,452652,-63,-19651
51620,1,27123,485875,-41,-20022,2,-7882,450870,-13,-19329
51625,1,25299,484051,-9,-20013,2,-9666,449086,-145,-19761
51630,1,23485,482237,-65,-19984,2,-11443,447309,-45,-19471
51635,1,21661,480413,-10,-19942,2,-13237,445515,-150,-19684
51640,1,19840,478592,-64,-20012,2,-15012,443740,-4,-19589
51645,1,18019,476771,-25,-20023,2,-16803,441949,-87,-19552
51650,1,16193,474945,-96,-20050,2,-18585,440167,-35,-19660
51655,1,14376,473128,-7,-19955,2,-20374,438378,-75,-19560
51660,1,12548,471300,-55,-20074,2,-22155,436597,-85,-19743
51665,1,10730,469482,-41,-20031,2,-23986,434766,-32,-19448
51670,1,8904,467656,-32,-20013,2,-25726,433026,-97,-19689
51675,1,7084,465836,-49,-20071,2,-27503,431249,-18,-19308
51680,1,5259,464011,-1,-19877,2,-29285,429467,-154,-19699
51685,1,3435,462187,-68,-20112,2,-31055,427697,-39,-19407
51690,1,1609,460361,-22,-19991,2,32693,425909,-129,-19676
51695,1,-216,458536,-86,-20126,2,30929,424145,-30,-19387
51700,1,-2043,456709,-22,-20019,2,29097,422313,-94,-19542
51705,1,-3871,454881,-55,-20113,2,27373,420589,-44,-19521
51710,1,-5696,453056,-53,-20102,2,25583,418799,-79,-19493
51715,1,-7523,451229,-2,-20021,2,23811,417027,-65,-19689
51720,1,-9343,449409,-65,-19993,2,22023,415239,-54,-19494
51725,1,-11167,447585,-13,-19893,2,20245,413461,-69,-19705
51730,1,-12992,445760,-84,-20136,2,18460,411676,-37,-19362
51735,1,-14808,443944,15,-19926,2,16680,409896,-98,-19707
51740,1,-16633,442119,-118,-20034,2,14901,408117,-38,-19375
51745,1,-18448,440304,-20,-19976,2,13112,406328,-104,-19784
51750,1,-20276,438476,-48,-20012,2,11344,404560,-34,-19437
51755,1,-22092,436660,-66,-20073,2,9554,402770,-141,-19582
51760,1,-23919,434833,-3,-20002,2,7735,400951,-49,-19602
51765,1,-25737,433015,-63,-19986,2,5857,399073,-91,-19511
51770,1,-27560,431192,14,-19939,2,4214,397430,-49,-19641
51775,1,-29381,429371,-86,-20024,2,2424,395640,-58,-19583
51780,1,-31198,427554,-2,-19956,2,644,393860,-88,-19676
51785,1,32513,425729,-89,-20078,2,-1147,392069,-51,-19521
51790,1,30700,423916,-37,-19897,2,-2928,390288,-88,-19688
51795,1,28876,422092,-55,-20029,2,-4717,388499,-24,-19455
51800,1,27062,420278,-54,-20040,2,-6505,386711,-109,-19827
51805,1,25192,418408,-17,-19941,2,-8323,384893,-26,-19461
51810,1,23376,416592,-54,-19960,2,-10117,383099,-150,-19705
51815,1,21553,414769,13,-19976,2,-11892,381324,-21,-19561
51820,1,19728,412944,-76,-20060,2,-13688,379528,-94,-19535
51825,1,17908,411124,1,-20007,2,-15467,377749,-30,-19776
51830,1,16083,409299,-67,-20050,2,-17256,375960,-42,-19514
51835,1,14263,407479,-48,-20007,2,-19043,374173,-96,-19760
51840,1,12435,405651,-53,-20078,2,-20825,372391,-35,-19407
51845,1,10617,403833,-54,-20064,2,-22612,370604,-128,-19711
51850,1,8793,402009,-31,-19945,2,-24393,368823,-19,-19445
51855,1,6970,400186,-35,-20094,2,-26180,367036,-118,-19740
51860,1,5149,398365,0,-19855,2,-27946,365270,-23,-19378
51865,1,3324,396540,-83,-20142,2,-29732,363484,-156,-19570
51870,1,1502,394718,2,-19975,2,-31500,361716,-37,-19502
51875,1,-328,392888,-71,-20147,2,32247,359927,-98,-19465
51880,1,-2150,391066,-28,-19983,2,30476,358156,-30,-19636
51885,1,-3979,389237,-63,-20131,2,28692,356372,-68,-19458
51890,1,-5805,387411,-70,-20106,2,26912,354592,-89,-19761
51895,1,-7631,385585,-4,-19988,2,25130,352810,-47,-19361
51900,1,-9452,383764,-76,-20001,2,23349,351029,-89,-19665
51905,1,-11276,381940,22,-19906,2,21565,349245,-31,-19398
51910,1,-13104,380112,-86,-20174,2,19781,347461,-82,-19742
51915,1,-14918,378298,5,-19893,2,18002,345682,-60,-19445
51920,1,-16745,376471,-74,-20034,2,16219,343899,-111,-19737
51925,1,-18559,374657,-22,-19982,2,14447,342127,-47,-19358
51930,1,-20390,372826,-59,-20056,2,12659,340339,-76,-19592
