TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
246,0.84124714,-0.24576339,11.02749252,6.00000000,-0.02255859,0.03061523,0.08776259,0.01876550,0.00618946,0.19999999,0.01098901,0.08268806,-0.02782613,0.03440669,-0.04231516,-0.30194196,0.03490658,0.01879383,-0.06915899,0.00183159,-0.01140627,
254,0.80772829,-0.33195466,11.24775887,6.00000000,-0.04672851,0.06928711,0.02341189,-0.05917478,0.05628441,0.19999999,0.01098901,0.00325494,-0.04330626,0.04206222,-0.04231516,-0.06457718,0.05410520,-0.05916873,-0.06899624,0.00183159,-0.00903262,
262,0.32649374,0.29293200,10.35711575,6.00000000,-0.07895508,0.08217774,-0.06718534,-0.11220081,0.07866726,0.19999999,0.01098901,0.00919852,-0.05061672,0.04980440,-0.04231516,-0.08377581,0.05410520,-0.11222960,-0.06786638,0.00183159,-0.01380751,
270,0.27382132,0.08224224,9.30845547,6.00000000,-0.08862305,0.09829102,-0.07517923,-0.11926207,0.08719406,0.19999999,0.01098901,0.00428632,-0.05132945,0.05003207,-0.04231516,-0.05759586,0.04363323,-0.11925244,-0.06745312,0.00183159,-0.01294126,
278,0.51563567,0.11815527,8.32922745,6.00000000,-0.08701172,0.09829102,-0.02841505,-0.05810892,0.09532116,0.19999999,0.01098901,0.00757301,-0.04237599,0.04155494,-0.04231516,-0.08028515,0.05585054,-0.05814046,-0.06846212,0.00183159,-0.00961623,
285,0.23311989,0.18279871,8.52555180,5.00000000,-0.07089844,0.08378907,-0.00469989,0.00970578,0.02497507,0.19999999,0.01098901,0.04433438,-0.02848229,0.03138277,-0.04231516,-0.14311700,0.00000000,0.00968691,-0.06777248,0.00183159,-0.00471357,
294,0.44859803,0.06548283,9.58618259,6.00000000,-0.04995117,0.06928711,0.04872584,0.02902431,-0.02032356,0.19999999,0.01098901,0.05892713,-0.02449978,0.02885439,-0.04231516,-0.17976892,-0.01047198,0.02899736,-0.06761125,0.00183159,-0.00423614,
302,0.73350805,0.17322192,10.82637978,6.00000000,-0.04028320,0.05800781,0.05978402,-0.00788074,-0.01432815,0.19999999,0.01098901,0.05462925,-0.03070144,0.03454142,-0.04231516,-0.17627826,0.00000000,-0.00788379,-0.06744462,0.00183159,-0.00732012,
310,0.77660370,0.12054947,11.47520828,6.00000000,-0.05317383,0.07089844,0.02194636,-0.06596957,-0.01805863,0.19999999,0.01098901,0.03888487,-0.04129656,0.04346230,-0.04231516,-0.15358898,0.02792527,-0.06600198,-0.06753221,0.00183159,-0.01194078,
318,0.52521247,-0.17633153,10.81919670,6.00000000,-0.06606445,0.08378907,-0.02654982,-0.12912118,0.02137782,0.19999999,0.01098901,-0.00325467,-0.05474862,0.05269687,-0.04231516,-0.13962634,0.15009832,-0.12907937,-0.06777859,0.00183159,-0.02087704,
326,0.27382132,0.01041619,9.78490162,6.00000000,-0.08540039,0.10151367,-0.05999084,-0.13564952,0.04096282,0.19999999,0.01098901,-0.05833214,-0.06057211,0.05321444,-0.04231516,-0.11519173,0.30368727,-0.13562313,-0.06891181,0.00183159,-0.02629089,
334,0.12298661,0.19476973,8.86073971,6.00000000,-0.09506836,0.10634766,-0.05332930,-0.06930035,0.01951259,0.19999999,0.01098901,-0.05567006,-0.05017897,0.04326552,-0.04231516,-0.19722220,0.37699112,-0.06932127,-0.06887865,0.00183159,-0.02715780,
342,0.55873132,0.37194064,8.07065296,6.00000000,-0.07412110,0.08540039,-0.00922975,-0.00801398,-0.04217348,0.19999999,0.01098901,-0.00648399,-0.03880990,0.03677307,-0.04231516,-0.32986721,0.35081118,-0.00802802,-0.06943090,0.00183159,-0.02654550,
350,0.44380963,0.36954644,9.33239746,6.00000000,-0.05639648,0.06928711,0.07244100,0.04607791,-0.05629599,0.19999999,0.01098901,0.03021300,-0.02919522,0.03082483,-0.04231516,-0.49218285,0.39444441,0.04606698,-0.06949339,0.00183159,-0.03026944,
357,0.44380963,0.01999300,10.57498837,5.00000000,-0.03867187,0.05800781,0.05871818,0.07658786,-0.08240931,0.19999999,0.01098901,0.05189015,-0.02310829,0.02690711,-0.04231516,-0.59515727,0.42760566,0.07657513,-0.06892623,0.00183159,-0.03313603,
366,0.86758333,-0.03507364,10.99636745,6.00000000,-0.03383789,0.04350586,0.02434451,0.02782523,-0.04177379,0.19999999,0.01098901,0.00376619,-0.03511695,0.03417213,-0.04231516,-0.68765974,0.67544246,0.02784907,-0.06867990,0.00183159,-0.04981250,
374,0.53239512,-0.08774608,11.05143452,6.00000000,-0.05156250,0.05800781,-0.03041351,0.02502737,0.04162897,0.19999999,0.01098901,-0.08861682,-0.04038954,0.03059533,-0.04231516,-0.59690261,0.88313657,0.02500082,-0.06842292,0.00183159,-0.05448584,
382,0.51563567,0.30250880,9.87348747,6.00000000,-0.06284180,0.05800781,-0.10488980,-0.00268473,0.02044520,0.19999999,0.01098901,-0.09836040,-0.04620461,0.03540410,-0.04231516,-0.69987702,1.01752698,-0.00264930,-0.06796136,0.00183159,-0.06562977,
390,0.61379796,0.48925653,8.45372581,6.00000000,-0.07573242,0.06928711,-0.06385456,0.03701818,-0.01272938,0.19999999,0.01098901,-0.05947651,-0.03747441,0.03050895,-0.04231516,-0.73478359,0.92676979,0.03701127,-0.06802256,0.00183159,-0.06048487,
398,0.16608223,0.50122756,8.93496037,6.00000000,-0.06445312,0.06445312,0.04286366,0.05900134,-0.05363137,0.19999999,0.01098901,0.00324074,-0.02915009,0.02826519,-0.04231516,-0.80634212,0.79587013,0.05899740,-0.06694673,0.00183159,-0.05654817,
406,0.27382132,0.34799862,9.19353390,6.00000000,-0.04833984,0.05639648,0.10947928,0.08498143,-0.09280135,0.19999999,0.01098901,0.08756536,-0.01754356,0.02482429,-0.04231516,-0.80983281,0.52708948,0.08500804,-0.06549786,0.00183159,-0.04446360,
414,0.95616877,-0.31758943,10.24458885,6.00000000,-0.02416992,0.04672851,0.08896168,0.03355417,-0.04830212,0.19999999,0.01098901,0.05080571,-0.02801221,0.03162717,-0.04231516,-0.76270890,0.59864789,0.03352788,-0.06546943,0.00183159,-0.04930734,
422,0.77181524,0.12054947,10.96284866,6.00000000,-0.04189453,0.04995117,-0.01908888,-0.00081949,0.01391687,0.19999999,0.01098901,-0.04053692,-0.03802894,0.03280237,-0.04231516,-0.61261052,0.74351025,-0.00081952,-0.06537710,0.00183159,-0.05173062,
429,0.22593728,-0.00394902,11.70505142,5.00000000,-0.05478515,0.05961914,-0.08930175,-0.04225440,0.08452943,0.19999999,0.01098901,-0.06269527,-0.04654604,0.03908919,-0.04231516,-0.71209431,0.91455257,-0.04226583,-0.06459847,0.00183159,-0.06519482,
438,0.58746171,0.10379006,10.06981182,6.00000000,-0.06928711,0.07250977,-0.11368304,-0.04172148,0.05921549,0.19999999,0.01098901,-0.05893965,-0.04839339,0.04129604,-0.04231516,-0.90582591,1.09606671,-0.04179782,-0.06465972,0.00183159,-0.07946350,
446,0.67365301,0.30969140,8.39387035,6.00000000,-0.07412110,0.08378907,-0.01602454,0.02289567,0.03256925,0.19999999,0.01098901,-0.01027049,-0.03662634,0.03436326,-0.04231516,-1.02799892,1.06116021,0.02287309,-0.06541578,0.00183159,-0.07785600,
454,0.38156039,0.31208560,8.11374855,6.00000000,-0.06123047,0.06928711,0.06364773,0.09137653,-0.04670334,0.19999999,0.01098901,0.02970898,-0.02297831,0.02473987,-0.04231516,-1.08210409,0.98611104,0.09134722,-0.06527482,0.00183159,-0.07183660,
462,0.32888797,0.11336686,8.96608448,6.00000000,-0.03544922,0.04833984,0.08509797,0.11802278,-0.08200962,0.19999999,0.01098901,0.10168083,-0.01347413,0.02221689,-0.04231516,-1.18507862,0.85695666,0.11800689,-0.06408871,0.00183159,-0.06881817,
470,0.48451108,0.02956981,10.35951042,6.00000000,-0.01933594,0.03544922,0.08483151,0.10150211,-0.04683658,0.19999999,0.01098901,0.03839645,-0.01770760,0.02035777,-0.04231516,-1.05068827,0.92676979,0.10157496,-0.06307485,0.00183159,-0.06759712,
478,0.64971095,-0.29843584,11.58534145,6.00000000,-0.02578125,0.03544922,-0.00643191,0.03981604,0.03563356,0.19999999,0.01098901,-0.02643980,-0.02951618,0.02579624,-0.04231516,-0.91106188,0.99658298,0.03981812,-0.06202861,0.00183159,-0.06964892,
486,0.73111385,-0.04704465,11.36507511,6.00000000,-0.04833984,0.04995117,-0.12167692,-0.03719162,0.04908992,0.19999999,0.01098901,-0.08110475,-0.04575133,0.03658007,-0.04231516,-0.90931654,1.17111588,-0.03721542,-0.06185958,0.00183159,-0.08209604,
494,0.44620383,0.21392334,10.09614754,6.00000000,-0.07412110,0.07734375,-0.07744415,-0.06090679,0.05521856,0.19999999,0.01098901,-0.04706584,-0.04724088,0.04126530,-0.04231516,-0.92851520,1.08035886,-0.06091210,-0.06150265,0.00183159,-0.08117907,
501,0.38874298,0.21152914,8.93974876,5.00000000,-0.07250977,0.07895508,0.00809030,-0.05557754,0.03137016,0.19999999,0.01098901,-0.02756879,-0.04640211,0.04230309,-0.04231516,-1.00705504,1.09606671,-0.05559317,-0.06190293,0.00183159,-0.08436602,
510,0.22833148,0.39109427,8.48963833,6.00000000,-0.06445312,0.07734375,0.02527713,0.02556030,-0.04763596,0.19999999,0.01098901,0.05786055,-0.02884278,0.03316052,-0.04231516,-1.21649444,1.02974427,0.02559630,-0.06136544,0.00183159,-0.08363473,
518,0.34804156,0.25462475,9.44492531,6.00000000,-0.04350586,0.05800781,0.07910256,0.10456643,-0.09440013,0.19999999,0.01098901,0.02970868,-0.01768064,0.01953114,-0.04231516,-1.25663710,1.16064394,0.10455382,-0.06113941,0.00183159,-0.08412525,
526,1.15249336,-0.18351415,9.26535988,6.00000000,-0.03544922,0.03544922,0.05392186,0.17024942,-0.01645985,0.19999999,0.01098901,-0.02163742,-0.01239981,0.00948475,-0.04231516,-1.13620937,1.20602250,0.17020562,-0.06412316,0.00183159,-0.07626980,
534,1.00405288,0.06787703,10.36190414,6.00000000,-0.02094727,0.02578125,-0.04626806,0.11828925,-0.04723627,0.19999999,0.01098901,-0.01569138,-0.01953646,0.01705242,-0.04231516,-1.11875606,1.16937065,0.11827789,-0.06333572,0.00183159,-0.07816424,
542,1.05911946,0.02238720,11.35549831,6.00000000,-0.02900391,0.03706055,-0.02361873,0.05074100,0.01205163,0.19999999,0.01098901,-0.05135253,-0.03096846,0.02487887,-0.04231516,-0.92327923,1.08908546,0.05073002,-0.06327354,0.00183159,-0.07280517,
550,1.56669021,-0.01592002,11.08495331,6.00000000,-0.04189453,0.04189453,-0.01908888,-0.01267707,0.04709145,0.19999999,0.01465201,-0.08278672,-0.04511343,0.03546578,-0.04231516,-0.89360857,1.16064394,-0.01268582,-0.06462976,0.00183159,-0.07923464,
558,1.61936271,0.22350015,10.21825218,6.00000000,-0.06445312,0.06123047,-0.04693420,0.00264452,-0.00806628,0.19999999,0.01465201,-0.01893335,-0.04612821,0.04259355,-0.04231516,-1.23045707,1.29154360,0.00263579,-0.06805746,0.00183159,-0.09588654,
566,0.91067898,0.47010291,9.29648495,6.00000000,-0.07573242,0.08217774,0.01728327,0.13654192,-0.05962677,0.19999999,0.01098901,-0.01565641,-0.02432860,0.02183102,-0.04231516,-1.23394775,1.28456235,0.13651240,-0.06880382,0.00183159,-0.08555094,
573,1.30811644,0.04632922,7.33084488,5.00000000,-0.04350586,0.04995117,0.07244100,0.22061081,-0.01432815,0.19999999,0.01098901,-0.00163065,-0.01107024,0.01013910,-0.04231516,-1.24616516,1.25140107,0.22061764,-0.07010747,0.00183159,-0.07834657,
582,0.99687022,0.20674074,8.24542999,6.00000000,-0.01772461,0.02255859,0.01235370,0.27536890,-0.08613979,0.19999999,0.01098901,0.02702707,0.00229423,-0.00031262,-0.04231516,-1.14144540,1.05417895,0.27532476,-0.06910290,0.00183159,-0.06267235,
590,0.69520080,0.00802199,10.51273918,6.00000000,0.00483398,0.00000000,0.03780088,0.24379307,-0.04124086,0.19999999,0.01098901,-0.01191530,-0.00040123,-0.00140710,-0.04231516,-0.91280717,0.95120442,0.24380922,-0.06690051,0.00183159,-0.05243964,
598,1.58823800,-0.47081834,11.64759064,6.00000000,0.00161133,-0.00161133,-0.02002148,0.15306260,0.01831350,0.19999999,0.01098901,-0.12972324,-0.01864937,0.00531628,-0.04231516,-0.58992130,1.00880027,0.15304679,-0.06593163,0.00183159,-0.04924751,
606,1.38473094,0.38870007,11.59970665,6.00000000,-0.02255859,0.01127930,-0.08810264,0.06166596,-0.01619339,0.19999999,0.01098901,-0.04541285,-0.03265902,0.02710702,-0.04231516,-0.72605693,0.87266463,0.06162046,-0.06828269,0.00183159,-0.05621360,
614,0.60900956,0.13970308,10.48161411,6.00000000,-0.04995117,0.05478515,0.00449307,0.00117898,-0.02845066,0.19999999,0.01098901,-0.00000266,-0.04006730,0.03869706,-0.04231516,-0.81681406,0.81681406,0.00117512,-0.06772634,0.00183159,-0.06215110,
622,-0.18107700,-0.22660978,9.09537125,6.00000000,-0.06606445,0.07573242,0.05059107,0.00544238,-0.02112295,0.19999999,0.01098901,-0.02055815,-0.03407731,0.03080190,-0.04231516,-0.64926249,0.71558499,0.00542364,-0.06372616,0.00183159,-0.05158753,
630,0.13016921,-0.06859246,8.01558685,6.00000000,-0.06284180,0.06284180,0.01954819,0.04354651,-0.03511222,0.19999999,0.01098901,-0.00650582,-0.02552409,0.02371273,-0.04231516,-0.61959189,0.64053583,0.04352399,-0.06294061,0.00183159,-0.04469449,
638,0.89152533,-0.24815759,7.69715786,6.00000000,-0.04189453,0.04511719,-0.01522516,0.10909629,-0.05149967,0.19999999,0.01098901,-0.06756330,-0.01613723,0.00867320,-0.04231516,-0.43807766,0.65624380,0.10914408,-0.06253057,0.00183159,-0.03338229,
