TimeStamp,MotorID,EncoderValue,TorqueValue,TotalAngle,MotorID,EncoderValue,TorqueValue,TotalAngle
16886,1,5028,30,5028,2,-12792,30,-12792
16891,1,5028,30,5028,2,-12792,30,-12792
16896,1,5028,30,5028,2,-12792,30,-12792
16901,1,5028,30,5028,2,-12792,30,-12792
16906,1,5028,30,5028,2,-12792,30,-12792
16911,1,5028,30,5028,2,-12792,30,-12792
16916,1,5028,30,5028,2,-12792,30,-12792
16921,1,5028,30,5028,2,-12792,30,-12792
16926,1,5028,30,5028,2,-12792,30,-12792
16931,1,5028,30,5028,2,-12792,30,-12792
16936,1,5028,30,5028,2,-12792,30,-12792
16941,1,5028,30,5028,2,-12792,30,-12792
16946,1,5028,30,5028,2,-12792,30,-12792
16951,1,5028,30,5028,2,-12792,30,-12792
16956,1,5028,30,5028,2,-12792,30,-12792
16961,1,5028,30,5028,2,-12792,30,-12792
16966,1,5028,30,5028,2,-12792,30,-12792
16971,1,5028,30,5028,2,-12792,30,-12792
16976,1,5028,30,5028,2,-12792,30,-12792
16981,1,5028,30,5028,2,-12792,30,-12792
16986,1,5028,30,5028,2,-12792,30,-12792
16991,1,5028,30,5028,2,-12792,30,-12792
16996,1,5028,30,5028,2,-12792,30,-12792
17001,1,5028,30,5028,2,-12792,30,-12792
17006,1,5028,30,5028,2,-12792,30,-12792
17011,1,5028,30,5028,2,-12792,30,-12792
17016,1,5028,30,5028,2,-12792,30,-12792
17021,1,5028,30,5028,2,-12792,30,-12792
17026,1,5028,30,5028,2,-12792,30,-12792
17031,1,5028,30,5028,2,-12792,30,-12792
17036,1,5028,30,5028,2,-12792,30,-12792
17041,1,5028,30,5028,2,-12792,30,-12792
17046,1,5028,30,5028,2,-12792,30,-12792
17051,1,5028,30,5028,2,-12792,30,-12792
17056,1,5028,30,5028,2,-12792,30,-12792
17061,1,5028,30,5028,2,-12792,30,-12792
17066,1,5028,30,5028,2,-12792,30,-12792
17071,1,5028,30,5028,2,-12792,30,-12792
17076,1,5028,30,5028,2,-12792,30,-12792
17081,1,5028,30,5028,2,-12792,30,-12792
17086,1,5028,30,5028,2,-12792,30,-12792
17091,1,5028,30,5028,2,-12792,30,-12792
17096,1,5028,30,5028,2,-12792,30,-12792
17101,1,5028,30,5028,2,-12792,30,-12792
17106,1,5028,30,5028,2,-12792,30,-12792
17111,1,5028,30,5028,2,-12792,30,-12792
17116,1,5028,30,5028,2,-12792,30,-12792
17121,1,5028,30,5028,2,-12792,30,-12792
17126,1,5028,30,5028,2,-12792,30,-12792
17131,1,5028,30,5028,2,-12792,30,-12792
17136,1,5028,30,5028,2,-12792,30,-12792
17141,1,5028,30,5028,2,-12792,30,-12792
17146,1,5028,30,5028,2,-12792,30,-12792
17151,1,5028,30,5028,2,-12792,30,-12792
17156,1,5028,30,5028,2,-12792,30,-12792
17161,1,5028,30,5028,2,-12792,30,-12792
17166,1,5028,30,5028,2,-12792,30,-12792
17171,1,5028,30,5028,2,-12792,30,-12792
17176,1,5028,30,5028,2,-12792,30,-12792
17181,1,5028,30,5028,2,-12792,30,-12792
17186,1,5028,30,5028,2,-12792,30,-12792
17191,1,5028,30,5028,2,-12792,30,-12792
17196,1,5028,30,5028,2,-12792,30,-12792
17201,1,5028,30,5028,2,-12792,30,-12792
17206,1,5028,30,5028,2,-12792,30,-12792
17211,1,5028,30,5028,2,-12792,30,-12792
17216,1,5028,30,5028,2,-12792,30,-12792
17221,1,5028,30,5028,2,-12792,30,-12792
17226,1,5028,30,5028,2,-12792,30,-12792
17231,1,5028,30,5028,2,-12792,30,-12792
17236,1,5028,30,5028,2,-12792,30,-12792
17241,1,5028,30,5028,2,-12792,30,-12792
17246,1,5028,30,5028,2,-12792,30,-12792
17251,1,5028,30,5028,2,-12792,30,-12792
17256,1,5028,30,5028,2,-12792,30,-12792
17261,1,5028,30,5028,2,-12792,30,-12792
17266,1,5028,30,5028,2,-12792,30,-12792
17271,1,5028,30,5028,2,-12792,30,-12792
17276,1,5028,30,5028,2,-12792,30,-12792
17285,1,5026,-30,5026,2,-12794,-30,-12794
17290,1,5017,-30,5017,2,-12798,-30,-12798
17295,1,5001,-30,5001,2,-12801,-30,-12801
17300,1,4982,-30,4982,2,-12803,-30,-12803
17305,1,4961,-30,4961,2,-12804,-30,-12804
17310,1,4941,-30,4941,2,-12804,-30,-12804
17315,1,4920,-30,4920,2,-12804,-30,-12804
17320,1,4898,-30,4898,2,-12804,-30,-12804
17325,1,4877,-30,4877,2,-12804,-30,-12804
17330,1,4860,-30,4860,2,-12804,-30,-12804
17335,1,4846,-30,4846,2,-12804,-30,-12804
17340,1,4833,-30,4833,2,-12804,-30,-12804
17345,1,4818,-30,4818,2,-12804,-30,-12804
17350,1,4802,-30,4802,2,-12804,-30,-12804
17355,1,4789,-30,4789,2,-12804,-30,-12804
17360,1,4776,-30,4776,2,-12804,-30,-12804
17365,1,4761,-30,4761,2,-12804,-30,-12804
17370,1,4740,-30,4740,2,-12804,-30,-12804
17375,1,4715,-30,4715,2,-12804,-30,-12804
17380,1,4687,-30,4687,2,-12804,-30,-12804
17385,1,4655,-30,4655,2,-12804,-30,-12804
17390,1,4617,-30,4617,2,-12804,-30,-12804
17395,1,4577,-30,4577,2,-12804,-30,-12804
17400,1,4533,-30,4533,2,-12804,-30,-12804
17405,1,4485,-30,4485,2,-12804,-30,-12804
17410,1,4433,-30,4433,2,-12804,-30,-12804
17415,1,4381,-30,4381,2,-12804,-30,-12804
17420,1,4329,-30,4329,2,-12804,-30,-12804
17425,1,4281,-30,4281,2,-12804,-30,-12804
17430,1,4230,-30,4230,2,-12804,-30,-12804
17435,1,4172,-30,4172,2,-12804,-30,-12804
17440,1,4110,-30,4110,2,-12804,-30,-12804
17445,1,4043,-30,4043,2,-12804,-30,-12804
17450,1,3976,-30,3976,2,-12804,-30,-12804
17455,1,3908,-30,3908,2,-12804,-30,-12804
17460,1,3838,-30,3838,2,-12804,-30,-12804
17465,1,3768,-30,3768,2,-12804,-30,-12804
17470,1,3696,-30,3696,2,-12804,-30,-12804
17475,1,3616,-30,3616,2,-12804,-30,-12804
17480,1,3532,-30,3532,2,-12804,-30,-12804
17485,1,3449,-30,3449,2,-12804,-30,-12804
17490,1,3366,-30,3366,2,-12804,-30,-12804
17495,1,3281,-30,3281,2,-12804,-30,-12804
17500,1,3191,-30,3191,2,-12804,-30,-12804
17505,1,3097,-30,3097,2,-12804,-30,-12804
17510,1,3000,-30,3000,2,-12804,-30,-12804
17515,1,2903,-30,2903,2,-12804,-30,-12804
17520,1,2805,-30,2805,2,-12804,-30,-12804
17525,1,2703,-30,2703,2,-12804,-30,-12804
17530,1,2598,-30,2598,2,-12804,-30,-12804
17535,1,2490,-30,2490,2,-12804,-30,-12804
17540,1,2383,-30,2383,2,-12804,-30,-12804
17545,1,2273,-30,2273,2,-12804,-30,-12804
17550,1,2155,-30,2155,2,-12804,-30,-12804
17555,1,2038,-30,2038,2,-12804,-30,-12804
17560,1,1919,-30,1919,2,-12804,-30,-12804
17565,1,1798,-30,1798,2,-12804,-30,-12804
17570,1,1671,-30,1671,2,-12804,-30,-12804
17575,1,1543,-30,1543,2,-12804,-30,-12804
17580,1,1414,-30,1414,2,-12804,-30,-12804
17585,1,1280,-30,1280,2,-12804,-30,-12804
17590,1,1142,-30,1142,2,-12804,-30,-12804
17595,1,1003,-30,1003,2,-12804,-30,-12804
17600,1,862,-30,862,2,-12804,-30,-12804
17605,1,716,-30,716,2,-12804,-30,-12804
17610,1,569,-30,569,2,-12804,-30,-12804
17615,1,420,-30,420,2,-12804,-30,-12804
17620,1,265,-30,265,2,-12804,-30,-12804
17625,1,111,-30,111,2,-12804,-30,-12804
17630,1,-47,-30,-47,2,-12804,-30,-12804
17635,1,-208,-30,-208,2,-12804,-30,-12804
17640,1,-370,-30,-370,2,-12804,-30,-12804
17645,1,-535,-30,-535,2,-12804,-30,-12804
17650,1,-705,-30,-705,2,-12804,-30,-12804
17655,1,-874,-30,-874,2,-12804,-30,-12804
17660,1,-1045,-30,-1045,2,-12804,-30,-12804
17665,1,-1223,-30,-1223,2,-12804,-30,-12804
17670,1,-1402,-30,-1402,2,-12804,-30,-12804
17675,1,-1584,-30,-1584,2,-12804,-30,-12804
17680,1,-1770,-30,-1770,2,-12804,-30,-12804
17685,1,-1958,-30,-1958,2,-12804,-30,-12804
17690,1,-2151,-30,-2151,2,-12804,-30,-12804
17695,1,-2344,-30,-2344,2,-12804,-30,-12804
17700,1,-2543,-30,-2543,2,-12804,-30,-12804
17705,1,-2743,-30,-2743,2,-12804,-30,-12804
17710,1,-2945,-30,-2945,2,-12804,-30,-12804
17715,1,-3152,-30,-3152,2,-12804,-30,-12804
17720,1,-3359,-30,-3359,2,-12804,-30,-12804
17725,1,-3570,-30,-3570,2,-12804,-30,-12804
17730,1,-3781,-30,-3781,2,-12804,-30,-12804
17735,1,-3996,-30,-3996,2,-12804,-30,-12804
17740,1,-4215,-30,-4215,2,-12804,-30,-12804
17745,1,-4435,-30,-4435,2,-12804,-30,-12804
17750,1,-4656,-30,-4656,2,-12804,-30,-12804
17755,1,-4879,-30,-4879,2,-12804,-30,-12804
17760,1,-5105,-30,-5105,2,-12804,-30,-12804
17765,1,-5336,-30,-5336,2,-12804,-30,-12804
17770,1,-5569,-30,-5569,2,-12804,-30,-12804
17775,1,-5804,-30,-5804,2,-12805,-30,-12805
17780,1,-6041,-30,-6041,2,-12805,-30,-12805
17785,1,-6281,-30,-6281,2,-12805,-30,-12805
17790,1,-6520,-30,-6520,2,-12805,-30,-12805
17795,1,-6763,-30,-6763,2,-12805,-30,-12805
17800,1,-7006,-30,-7006,2,-12805,-30,-12805
17805,1,-7252,-30,-7252,2,-12805,-30,-12805
17810,1,-7497,-30,-7497,2,-12805,-30,-12805
17815,1,-7747,-30,-7747,2,-12805,-30,-12805
17820,1,-7997,-30,-7997,2,-12805,-30,-12805
17825,1,-8251,-30,-8251,2,-12805,-30,-12805
17830,1,-8506,-30,-8506,2,-12805,-30,-12805
17835,1,-8768,-30,-8768,2,-12805,-30,-12805
17840,1,-9028,-30,-9028,2,-12805,-30,-12805
17845,1,-9291,-30,-9291,2,-12805,-30,-12805
17850,1,-9554,-30,-9554,2,-12805,-30,-12805
17855,1,-9818,-30,-9818,2,-12805,-30,-12805
17860,1,-10083,-30,-10083,2,-12805,-30,-12805
17865,1,-10347,-30,-10347,2,-12805,-30,-12805
17870,1,-10611,-30,-10611,2,-12805,-30,-12805
17875,1,-10875,-30,-10875,2,-12805,-30,-12805
17880,1,-11142,-30,-11142,2,-12805,-30,-12805
17885,1,-11409,-30,-11409,2,-12805,-30,-12805
17890,1,-11679,-30,-11679,2,-12805,-30,-12805
17895,1,-11951,-30,-11951,2,-12805,-30,-12805
17900,1,-12223,-30,-12223,2,-12805,-30,-12805
17905,1,-12496,-30,-12496,2,-12805,-30,-12805
17910,1,-12770,-30,-12770,2,-12805,-30,-12805
17915,1,-13044,-30,-13044,2,-12805,-30,-12805
17920,1,-13318,-30,-13318,2,-12805,-30,-12805
17925,1,-13593,-30,-13593,2,-12805,-30,-12805
17930,1,-13867,-30,-13867,2,-12805,-30,-12805
17935,1,-14142,-30,-14142,2,-12805,-30,-12805
17940,1,-14419,-30,-14419,2,-12805,-30,-12805
17945,1,-14698,-30,-14698,2,-12805,-30,-12805
17950,1,-14979,-30,-14979,2,-12805,-30,-12805
17955,1,-15263,-30,-15263,2,-12805,-30,-12805
17960,1,-15549,-30,-15549,2,-12805,-30,-12805
17965,1,-15834,-30,-15834,2,-12805,-30,-12805
17970,1,-16124,-30,-16124,2,-12805,-30,-12805
17975,1,-16411,-30,-16411,2,-12805,-30,-12805
17980,1,-16701,-30,-16701,2,-12805,-30,-12805
17985,1,-16991,-30,-16991,2,-12805,-30,-12805
17990,1,-17282,-30,-17282,2,-12805,-30,-12805
17995,1,-17575,-30,-17575,2,-12805,-30,-12805
18000,1,-17871,-30,-17871,2,-12805,-30,-12805
18005,1,-18169,-30,-18169,2,-12805,-30,-12805
18010,1,-18473,-30,-18473,2,-12805,-30,-12805
18015,1,-18778,-30,-18778,2,-12805,-30,-12805
18020,1,-19084,-30,-19084,2,-12805,-30,-12805
18025,1,-19394,-30,-19394,2,-12805,-30,-12805
18030,1,-19703,-30,-19703,2,-12805,-30,-12805
18035,1,-20014,-30,-20014,2,-12805,-30,-12805
18040,1,-20327,-30,-20327,2,-12805,-30,-12805
18045,1,-20646,-30,-20646,2,-12805,-30,-12805
18050,1,-20963,-30,-20963,2,-12805,-30,-12805
18055,1,-21283,-30,-21283,2,-12805,-30,-12805
18060,1,-21605,-30,-21605,2,-12805,-30,-12805
18065,1,-21933,-30,-21933,2,-12805,-30,-12805
18070,1,-22261,-30,-22261,2,-12805,-30,-12805
18075,1,-22591,-30,-22591,2,-12805,-30,-12805
18080,1,-22925,-30,-22925,2,-12805,-30,-12805
18085,1,-23258,-30,-23258,2,-12805,-30,-12805
18090,1,-23593,-30,-23593,2,-12805,-30,-12805
18095,1,-23927,-30,-23927,2,-12805,-30,-12805
18100,1,-24267,-30,-24267,2,-12805,-30,-12805
18105,1,-24609,-30,-24609,2,-12805,-30,-12805
18110,1,-24956,-30,-24956,2,-12805,-30,-12805
18115,1,-25307,-30,-25307,2,-12805,-30,-12805
18120,1,-25659,-30,-25659,2,-12805,-30,-12805
18125,1,-26015,-30,-26015,2,-12805,-30,-12805
18130,1,-26369,-30,-26369,2,-12805,-30,-12805
18135,1,-26726,-30,-26726,2,-12805,-30,-12805
18140,1,-27082,-30,-27082,2,-12805,-30,-12805
18145,1,-27442,-30,-27442,2,-12805,-30,-12805
18150,1,-27805,-30,-27805,2,-12805,-30,-12805
18155,1,-28172,-30,-28172,2,-12805,-30,-12805
18160,1,-28543,-30,-28543,2,-12805,-30,-12805
18165,1,-28915,-30,-28915,2,-12805,-30,-12805
18170,1,-29289,-30,-29289,2,-12805,-30,-12805
18175,1,-29662,-30,-29662,2,-12805,-30,-12805
18180,1,-30036,-30,-30036,2,-12806,-30,-12806
18185,1,-30411,-30,-30411,2,-12806,-30,-12806
18190,1,-30788,-30,-30788,2,-12806,-30,-12806
18195,1,-31168,-30,-31168,2,-12806,-30,-12806
18200,1,-31552,-30,-31552,2,-12806,-30,-12806
18205,1,-31938,-30,-31938,2,-12806,-30,-12806
18210,1,-32324,-30,-32324,2,-12806,-30,-12806
18215,1,-32712,-30,-32712,2,-12806,-30,-12806
18220,1,32438,-30,-33098,2,-12806,-30,-12806
18225,1,32051,-30,-33485,2,-12806,-30,-12806
18230,1,31665,-30,-33871,2,-12806,-30,-12806
18235,1,31276,-30,-34260,2,-12806,-30,-12806
18240,1,30884,-30,-34652,2,-12806,-30,-12806
18245,1,30487,-30,-35049,2,-12806,-30,-12806
18250,1,30092,-30,-35444,2,-12806,-30,-12806
18255,1,29694,-30,-35842,2,-12806,-30,-12806
18260,1,29298,-30,-36238,2,-12806,-30,-12806
18265,1,28900,-30,-36636,2,-12806,-30,-12806
18270,1,28504,-30,-37032,2,-12806,-30,-12806
18275,1,28104,-30,-37432,2,-12806,-30,-12806
18280,1,27692,-30,-37844,2,-12806,-30,-12806
18289,1,26962,40,-38574,2,-12804,40,-12804
18294,1,26585,40,-38951,2,-12798,40,-12798
18299,1,26217,40,-39319,2,-12791,40,-12791
18304,1,25869,40,-39667,2,-12784,40,-12784
18309,1,25540,40,-39996,2,-12777,40,-12777
18314,1,25234,40,-40302,2,-12768,40,-12768
18319,1,24945,40,-40591,2,-12758,40,-12758
18324,1,24677,40,-40859,2,-12745,40,-12745
18329,1,24426,40,-41110,2,-12730,40,-12730
18334,1,24193,40,-41343,2,-12714,40,-12714
18339,1,23979,40,-41557,2,-12698,40,-12698
18344,1,23787,40,-41749,2,-12683,40,-12683
18349,1,23614,40,-41922,2,-12666,40,-12666
18354,1,23457,40,-42079,2,-12643,40,-12643
18359,1,23324,40,-42212,2,-12619,40,-12619
18364,1,23208,40,-42328,2,-12592,40,-12592
18369,1,23113,40,-42423,2,-12560,40,-12560
18374,1,23041,40,-42495,2,-12523,40,-12523
18379,1,22988,40,-42548,2,-12480,40,-12480
18384,1,22954,40,-42582,2,-12429,40,-12429
18389,1,22938,40,-42598,2,-12366,40,-12366
18394,1,22937,40,-42599,2,-12296,40,-12296
18399,1,22946,40,-42590,2,-12222,40,-12222
18404,1,22959,40,-42577,2,-12150,40,-12150
18409,1,22979,40,-42557,2,-12075,40,-12075
18414,1,23005,40,-42531,2,-11996,40,-11996
18419,1,23037,40,-42499,2,-11907,40,-11907
18424,1,23075,40,-42461,2,-11809,40,-11809
18429,1,23120,40,-42416,2,-11706,40,-11706
18434,1,23175,40,-42361,2,-11599,40,-11599
18439,1,23239,40,-42297,2,-11488,40,-11488
18444,1,23310,40,-42226,2,-11368,40,-11368
18449,1,23381,40,-42155,2,-11241,40,-11241
18454,1,23457,40,-42079,2,-11109,40,-11109
18459,1,23541,40,-41995,2,-10970,40,-10970
18464,1,23632,40,-41904,2,-10828,40,-10828
18469,1,23730,40,-41806,2,-10677,40,-10677
18474,1,23834,40,-41702,2,-10523,40,-10523
18479,1,23939,40,-41597,2,-10360,40,-10360
18484,1,24053,40,-41483,2,-10192,40,-10192
18489,1,24176,40,-41360,2,-10017,40,-10017
18494,1,24304,40,-41232,2,-9835,40,-9835
18499,1,24436,40,-41100,2,-9644,40,-9644
18504,1,24574,40,-40962,2,-9443,40,-9443
18509,1,24719,40,-40817,2,-9235,40,-9235
18514,1,24867,40,-40669,2,-9021,40,-9021
18519,1,25022,40,-40514,2,-8800,40,-8800
18524,1,25186,40,-40350,2,-8572,40,-8572
18529,1,25351,40,-40185,2,-8339,40,-8339
18534,1,25525,40,-40011,2,-8108,40,-8108
18539,1,25704,40,-39832,2,-7864,40,-7864
18544,1,25887,40,-39649,2,-7610,40,-7610
18549,1,26080,40,-39456,2,-7357,40,-7357
18554,1,26275,40,-39261,2,-7102,40,-7102
18559,1,26479,40,-39057,2,-6840,40,-6840
18564,1,26688,40,-38848,2,-6580,40,-6580
18569,1,26904,40,-38632,2,-6300,40,-6300
18574,1,27126,40,-38410,2,-6020,40,-6020
18579,1,27352,40,-38184,2,-5738,40,-5738
18584,1,27585,40,-37951,2,-5451,40,-5451
18589,1,27821,40,-37715,2,-5159,40,-5159
18594,1,28064,40,-37472,2,-4865,40,-4865
18599,1,28310,40,-37226,2,-4576,40,-4576
18604,1,28562,40,-36974,2,-4266,40,-4266
18609,1,28817,40,-36719,2,-3963,40,-3963
18614,1,29079,40,-36457,2,-3652,40,-3652
18619,1,29347,40,-36189,2,-3335,40,-3335
18624,1,29620,40,-35916,2,-3012,40,-3012
18629,1,29901,40,-35635,2,-2679,40,-2679
18634,1,30185,40,-35351,2,-2350,40,-2350
18639,1,30476,40,-35060,2,-1996,40,-1996
18644,1,30773,40,-34763,2,-1648,40,-1648
18649,1,31073,40,-34463,2,-1294,40,-1294
18654,1,31377,40,-34159,2,-935,40,-935
18659,1,31694,40,-33842,2,-572,40,-572
18664,1,32005,40,-33531,2,-191,40,-191
18669,1,32324,40,-33212,2,189,40,189
18674,1,32648,40,-32888,2,578,40,578
18679,1,-32559,40,-32559,2,973,40,973
18684,1,-32224,40,-32224,2,1374,40,1374
18689,1,-31882,40,-31882,2,1778,40,1778
18694,1,-31535,40,-31535,2,2184,40,2184
18699,1,-31184,40,-31184,2,2595,40,2595
18704,1,-30828,40,-30828,2,3013,40,3013
18709,1,-30468,40,-30468,2,3437,40,3437
18714,1,-30105,40,-30105,2,3860,40,3860
18719,1,-29734,40,-29734,2,4308,40,4308
18724,1,-29357,40,-29357,2,4751,40,4751
18729,1,-28970,40,-28970,2,5194,40,5194
18734,1,-28578,40,-28578,2,5642,40,5642
18739,1,-28179,40,-28179,2,6090,40,6090
18744,1,-27777,40,-27777,2,6547,40,6547
18749,1,-27371,40,-27371,2,7010,40,7010
18754,1,-26962,40,-26962,2,7479,40,7479
18759,1,-26547,40,-26547,2,7953,40,7953
18764,1,-26124,40,-26124,2,8425,40,8425
18769,1,-25693,40,-25693,2,8901,40,8901
18774,1,-25255,40,-25255,2,9376,40,9376
18779,1,-24811,40,-24811,2,9858,40,9858
18784,1,-24364,40,-24364,2,10347,40,10347
18789,1,-23914,40,-23914,2,10840,40,10840
18794,1,-23461,40,-23461,2,11339,40,11339
18799,1,-23000,40,-23000,2,11837,40,11837
18804,1,-22532,40,-22532,2,12337,40,12337
18809,1,-22056,40,-22056,2,12841,40,12841
18814,1,-21573,40,-21573,2,13350,40,13350
18819,1,-21089,40,-21089,2,13868,40,13868
18824,1,-20602,40,-20602,2,14389,40,14389
18829,1,-20114,40,-20114,2,14910,40,14910
18834,1,-19616,40,-19616,2,15434,40,15434
18839,1,-19111,40,-19111,2,15957,40,15957
18844,1,-18600,40,-18600,2,16486,40,16486
18849,1,-18083,40,-18083,2,17027,40,17027
18854,1,-17567,40,-17567,2,17570,40,17570
18859,1,-17049,40,-17049,2,18118,40,18118
18864,1,-16524,40,-16524,2,18668,40,18668
18869,1,-15993,40,-15993,2,19217,40,19217
18874,1,-15453,40,-15453,2,19761,40,19761
18879,1,-14909,40,-14909,2,20342,40,20342
18884,1,-14367,40,-14367,2,20916,40,20916
18889,1,-13823,40,-13823,2,21491,40,21491
18894,1,-13275,40,-13275,2,22068,40,22068
18899,1,-12720,40,-12720,2,22645,40,22645
18904,1,-12158,40,-12158,2,23230,40,23230
18909,1,-11591,40,-11591,2,23825,40,23825
18914,1,-11027,40,-11027,2,24427,40,24427
18919,1,-10462,40,-10462,2,25028,40,25028
18924,1,-9891,40,-9891,2,25629,40,25629
18929,1,-9311,40,-9311,2,26235,40,26235
18934,1,-8725,40,-8725,2,26850,40,26850
18939,1,-8134,40,-8134,2,27471,40,27471
18944,1,-7544,40,-7544,2,28093,40,28093
18949,1,-6953,40,-6953,2,28714,40,28714
18954,1,-6352,40,-6352,2,29335,40,29335
18959,1,-5742,40,-5742,2,29964,40,29964
18964,1,-5111,40,-5111,2,30616,40,30616
18969,1,-4496,40,-4496,2,31254,40,31254
18974,1,-3880,40,-3880,2,31888,40,31888
18979,1,-3255,40,-3255,2,32520,40,32520
18984,1,-2621,40,-2621,2,-32378,40,33158
18989,1,-1980,40,-1980,2,-31733,40,33803
18994,1,-1338,40,-1338,2,-31086,40,34450
18999,1,-697,40,-697,2,-30444,40,35092
19004,1,-48,40,-48,2,-29807,40,35729
19009,1,609,40,609,2,-29162,40,36374
19014,1,1272,40,1272,2,-28512,40,37024
19019,1,1937,40,1937,2,-27860,40,37676
19024,1,2601,40,2601,2,-27213,40,38323
19029,1,3273,40,3273,2,-26572,40,38964
19034,1,3953,40,3953,2,-25927,40,39609
19039,1,4639,40,4639,2,-25275,40,40261
19044,1,5326,40,5326,2,-24620,40,40916
19049,1,6010,40,6010,2,-23971,40,41565
19054,1,6703,40,6703,2,-23327,40,42209
19059,1,7404,40,7404,2,-22676,40,42860
19064,1,8110,40,8110,2,-22014,40,43522
19069,1,8814,40,8814,2,-21348,40,44188
19074,1,9518,40,9518,2,-20685,40,44851
19079,1,10231,40,10231,2,-20024,40,45512
19084,1,10952,40,10952,2,-19357,40,46179
19089,1,11676,40,11676,2,-18680,40,46856
19094,1,12398,40,12398,2,-18000,40,47536
19099,1,13124,40,13124,2,-17308,40,48228
19104,1,13860,40,13860,2,-16653,40,48883
19109,1,14603,40,14603,2,-15975,40,49561
19114,1,15346,40,15346,2,-15287,40,50249
19119,1,16089,40,16089,2,-14614,40,50922
19124,1,16842,40,16842,2,-13912,40,51624
19129,1,17602,40,17602,2,-13225,40,52311
19134,1,18367,40,18367,2,-12532,40,53004
19139,1,19131,40,19131,2,-11833,40,53703
19144,1,19901,40,19901,2,-11136,40,54400
19149,1,20681,40,20681,2,-10462,40,55074
19154,1,21466,40,21466,2,-9748,40,55788
19159,1,22249,40,22249,2,-9040,40,56496
19164,1,23035,40,23035,2,-8328,40,57208
19169,1,23831,40,23831,2,-7620,40,57916
19174,1,24635,40,24635,2,-6916,40,58620
19179,1,25435,40,25435,2,-6208,40,59328
19184,1,26239,40,26239,2,-5511,40,60025
19189,1,27051,40,27051,2,-4778,40,60758
19194,1,27872,40,27872,2,-4070,40,61466
19199,1,28688,40,28688,2,-3361,40,62175
19204,1,29506,40,29506,2,-2642,40,62894
19209,1,30333,40,30333,2,-1914,40,63622
19214,1,31168,40,31168,2,-1190,40,64346
19219,1,31999,40,31999,2,-469,40,65067
19224,1,-32705,40,32831,2,260,40,65796
19229,1,-31864,40,33672,2,997,40,66533
19234,1,-31015,40,34521,2,1737,40,67273
19239,1,-30171,40,35365,2,2473,40,68009
19244,1,-29323,40,36213,2,3210,40,68746
19249,1,-28463,40,37073,2,3955,40,69491
19254,1,-27597,40,37939,2,4707,40,70243
19259,1,-26735,40,38801,2,5453,40,70989
19264,1,-25868,40,39668,2,6195,40,71731
19269,1,-24989,40,40547,2,6946,40,72482
19274,1,-24086,40,41450,2,7723,40,73259
19279,1,-23210,40,42326,2,8480,40,74016
19284,1,-22322,40,43214,2,9231,40,74767
19293,1,-20670,-40,44866,2,10628,-40,76164
19298,1,-19847,-40,45689,2,11333,-40,76869
19303,1,-18996,-40,46540,2,12028,-40,77564
19308,1,-18162,-40,47374,2,12729,-40,78265
19313,1,-17354,-40,48182,2,13395,-40,78931
19318,1,-16570,-40,48966,2,14042,-40,79578
19323,1,-15802,-40,49734,2,14669,-40,80205
19328,1,-15052,-40,50484,2,15268,-40,80804
19333,1,-14328,-40,51208,2,15839,-40,81375
19338,1,-13635,-40,51901,2,16392,-40,81928
19343,1,-12959,-40,52577,2,16916,-40,82452
19348,1,-12300,-40,53236,2,17433,-40,82969
19353,1,-11661,-40,53875,2,17944,-40,83480
19358,1,-11049,-40,54487,2,18418,-40,83954
19363,1,-10463,-40,55073,2,18869,-40,84405
19368,1,-9895,-40,55641,2,19300,-40,84836
19373,1,-9345,-40,56191,2,19714,-40,85250
19378,1,-8814,-40,56722,2,20101,-40,85637
19383,1,-8302,-40,57234,2,20488,-40,86024
19388,1,-7816,-40,57720,2,20837,-40,86373
19393,1,-7352,-40,58184,2,21186,-40,86722
19398,1,-6907,-40,58629,2,21502,-40,87038
19403,1,-6480,-40,59056,2,21799,-40,87335
19408,1,-6070,-40,59466,2,22076,-40,87612
19413,1,-5680,-40,59856,2,22333,-40,87869
19418,1,-5309,-40,60227,2,22573,-40,88109
19423,1,-4959,-40,60577,2,22796,-40,88332
19428,1,-4631,-40,60905,2,23000,-40,88536
19433,1,-4322,-40,61214,2,23186,-40,88722
19438,1,-4035,-40,61501,2,23356,-40,88892
19443,1,-3765,-40,61771,2,23507,-40,89043
19448,1,-3514,-40,62022,2,23638,-40,89174
19453,1,-3281,-40,62255,2,23753,-40,89289
19458,1,-3067,-40,62469,2,23850,-40,89386
19463,1,-2870,-40,62666,2,23928,-40,89464
19468,1,-2694,-40,62842,2,23987,-40,89523
19473,1,-2537,-40,62999,2,24030,-40,89566
19478,1,-2397,-40,63139,2,24060,-40,89596
19483,1,-2280,-40,63256,2,24075,-40,89611
19488,1,-2180,-40,63356,2,24077,-40,89613
19493,1,-2099,-40,63437,2,24070,-40,89606
19498,1,-2035,-40,63501,2,24061,-40,89597
19503,1,-1992,-40,63544,2,24053,-40,89589
19508,1,-1968,-40,63568,2,24046,-40,89582
19513,1,-1963,-40,63573,2,24041,-40,89577
19518,1,-1973,-40,63563,2,24037,-40,89573
19523,1,-1992,-40,63544,2,24035,-40,89571
19528,1,-2019,-40,63517,2,24035,-40,89571
19533,1,-2052,-40,63484,2,24035,-40,89571
19538,1,-2093,-40,63443,2,24035,-40,89571
19543,1,-2141,-40,63395,2,24035,-40,89571
